frame.len,frame.protocols,ip.hdr_len,ip.len,ip.flags.rb,ip.flags.df,p.flags.mf,ip.frag_offset,ip.ttl,ip.proto,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.len,tcp.ack,tcp.flags.res,tcp.flags.ns,tcp.flags.cwr,tcp.flags.ecn,tcp.flags.urg,tcp.flags.ack,tcp.flags.push,tcp.flags.reset,tcp.flags.syn,tcp.flags.fin,tcp.window_size,tcp.time_delta,Y
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54256,1460,938,0,0,0,0,0,1,0,0,0,0,130304,0.000000000,normal
946,eth:ethertype:ip:tcp,20,932,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54256,892,938,0,0,0,0,0,1,1,0,0,0,130304,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54256,1460,938,0,0,0,0,0,1,0,0,0,0,130304,0.000138000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54256,1460,938,0,0,0,0,0,1,0,0,0,0,130304,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54256,1460,938,0,0,0,0,0,1,0,0,0,0,130304,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54256,1460,938,0,0,0,0,0,1,0,0,0,0,130304,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54256,1460,938,0,0,0,0,0,1,0,0,0,0,130304,0.000000000,normal
946,eth:ethertype:ip:tcp,20,932,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54256,892,938,0,0,0,0,0,1,1,0,0,0,130304,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54256,1460,938,0,0,0,0,0,1,0,0,0,0,130304,0.000101000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54256,1460,938,0,0,0,0,0,1,0,0,0,0,130304,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54256,1460,938,0,0,0,0,0,1,0,0,0,0,130304,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54256,1460,938,0,0,0,0,0,1,0,0,0,0,130304,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54256,1460,938,0,0,0,0,0,1,0,0,0,0,130304,0.000000000,normal
946,eth:ethertype:ip:tcp,20,932,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54256,892,938,0,0,0,0,0,1,1,0,0,0,130304,0.000000000,normal
550,eth:ethertype:ip:tcp:http,20,536,0,1,0,0,64,6,192.168.8.102,192.168.8.104,54254,8000,496,403646,0,0,0,0,0,1,1,0,0,0,568064,4.403262000,normal
71,eth:ethertype:ip:tcp,20,57,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54254,17,2735,0,0,0,0,0,1,1,0,0,0,130304,0.003675000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54254,1460,2735,0,0,0,0,0,1,1,0,0,0,130304,0.000191000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54254,1460,2735,0,0,0,0,0,1,0,0,0,0,130304,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54254,1460,2735,0,0,0,0,0,1,0,0,0,0,130304,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54254,1460,2735,0,0,0,0,0,1,0,0,0,0,130304,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54254,1460,2735,0,0,0,0,0,1,0,0,0,0,130304,0.000000000,normal
1132,eth:ethertype:ip:tcp,20,1118,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54254,1078,2735,0,0,0,0,0,1,1,0,0,0,130304,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54254,1460,2735,0,0,0,0,0,1,0,0,0,0,130304,0.000135000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54254,1460,2735,0,0,0,0,0,1,0,0,0,0,130304,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54254,1460,2735,0,0,0,0,0,1,0,0,0,0,130304,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54254,1460,2735,0,0,0,0,0,1,0,0,0,0,130304,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54254,1460,2735,0,0,0,0,0,1,0,0,0,0,130304,0.000000000,normal
946,eth:ethertype:ip:tcp,20,932,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54254,892,2735,0,0,0,0,0,1,1,0,0,0,130304,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54254,1460,2735,0,0,0,0,0,1,0,0,0,0,130304,0.000120000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54254,1460,2735,0,0,0,0,0,1,0,0,0,0,130304,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54254,1460,2735,0,0,0,0,0,1,0,0,0,0,130304,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54254,1460,2735,0,0,0,0,0,1,0,0,0,0,130304,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54254,1460,2735,0,0,0,0,0,1,0,0,0,0,130304,0.000000000,normal
946,eth:ethertype:ip:tcp,20,932,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54254,892,2735,0,0,0,0,0,1,1,0,0,0,130304,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54254,1460,2735,0,0,0,0,0,1,0,0,0,0,130304,0.000097000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54254,1460,2735,0,0,0,0,0,1,0,0,0,0,130304,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54254,1460,2735,0,0,0,0,0,1,0,0,0,0,130304,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54254,1460,2735,0,0,0,0,0,1,0,0,0,0,130304,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54254,1460,2735,0,0,0,0,0,1,0,0,0,0,130304,0.000000000,normal
946,eth:ethertype:ip:tcp,20,932,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54254,892,2735,0,0,0,0,0,1,1,0,0,0,130304,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54254,1460,2735,0,0,0,0,0,1,0,0,0,0,130304,0.000108000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54254,1460,2735,0,0,0,0,0,1,0,0,0,0,130304,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54254,1460,2735,0,0,0,0,0,1,0,0,0,0,130304,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54254,1460,2735,0,0,0,0,0,1,0,0,0,0,130304,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54254,1460,2735,0,0,0,0,0,1,0,0,0,0,130304,0.000000000,normal
946,eth:ethertype:ip:tcp,20,932,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54254,892,2735,0,0,0,0,0,1,1,0,0,0,130304,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54254,1460,2735,0,0,0,0,0,1,0,0,0,0,130304,0.000102000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54254,1460,2735,0,0,0,0,0,1,0,0,0,0,130304,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54254,1460,2735,0,0,0,0,0,1,0,0,0,0,130304,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54254,1460,2735,0,0,0,0,0,1,0,0,0,0,130304,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54254,1460,2735,0,0,0,0,0,1,0,0,0,0,130304,0.000000000,normal
946,eth:ethertype:ip:tcp,20,932,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54254,892,2735,0,0,0,0,0,1,1,0,0,0,130304,0.000000000,normal
549,eth:ethertype:ip:tcp:http,20,535,0,1,0,0,64,6,192.168.8.102,192.168.8.104,54258,8000,495,89802,0,0,0,0,0,1,1,0,0,0,275712,6.391606000,normal
71,eth:ethertype:ip:tcp,20,57,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54258,17,2297,0,0,0,0,0,1,1,0,0,0,130816,0.003670000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54258,1460,2297,0,0,0,0,0,1,1,0,0,0,130816,0.000217000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54258,1460,2297,0,0,0,0,0,1,0,0,0,0,130816,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54258,1460,2297,0,0,0,0,0,1,0,0,0,0,130816,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54258,1460,2297,0,0,0,0,0,1,0,0,0,0,130816,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54258,1460,2297,0,0,0,0,0,1,0,0,0,0,130816,0.000000000,normal
1132,eth:ethertype:ip:tcp,20,1118,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54258,1078,2297,0,0,0,0,0,1,1,0,0,0,130816,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54258,1460,2297,0,0,0,0,0,1,0,0,0,0,130816,0.000148000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54258,1460,2297,0,0,0,0,0,1,0,0,0,0,130816,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54258,1460,2297,0,0,0,0,0,1,0,0,0,0,130816,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54258,1460,2297,0,0,0,0,0,1,0,0,0,0,130816,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54258,1460,2297,0,0,0,0,0,1,0,0,0,0,130816,0.000000000,normal
946,eth:ethertype:ip:tcp,20,932,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54258,892,2297,0,0,0,0,0,1,1,0,0,0,130816,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54258,1460,2297,0,0,0,0,0,1,0,0,0,0,130816,0.000165000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54258,1460,2297,0,0,0,0,0,1,0,0,0,0,130816,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54258,1460,2297,0,0,0,0,0,1,0,0,0,0,130816,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54258,1460,2297,0,0,0,0,0,1,0,0,0,0,130816,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54258,1460,2297,0,0,0,0,0,1,0,0,0,0,130816,0.000000000,normal
946,eth:ethertype:ip:tcp,20,932,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54258,892,2297,0,0,0,0,0,1,1,0,0,0,130816,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54258,1460,2297,0,0,0,0,0,1,0,0,0,0,130816,0.000329000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54258,1460,2297,0,0,0,0,0,1,0,0,0,0,130816,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54258,1460,2297,0,0,0,0,0,1,0,0,0,0,130816,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54258,1460,2297,0,0,0,0,0,1,0,0,0,0,130816,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54258,1460,2297,0,0,0,0,0,1,0,0,0,0,130816,0.000000000,normal
946,eth:ethertype:ip:tcp,20,932,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54258,892,2297,0,0,0,0,0,1,1,0,0,0,130816,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54258,1460,2297,0,0,0,0,0,1,0,0,0,0,130816,0.000143000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54258,1460,2297,0,0,0,0,0,1,0,0,0,0,130816,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54258,1460,2297,0,0,0,0,0,1,0,0,0,0,130816,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54258,1460,2297,0,0,0,0,0,1,0,0,0,0,130816,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54258,1460,2297,0,0,0,0,0,1,0,0,0,0,130816,0.000000000,normal
946,eth:ethertype:ip:tcp,20,932,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54258,892,2297,0,0,0,0,0,1,1,0,0,0,130816,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54258,1460,2297,0,0,0,0,0,1,0,0,0,0,130816,0.000110000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54258,1460,2297,0,0,0,0,0,1,0,0,0,0,130816,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54258,1460,2297,0,0,0,0,0,1,0,0,0,0,130816,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54258,1460,2297,0,0,0,0,0,1,0,0,0,0,130816,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54258,1460,2297,0,0,0,0,0,1,0,0,0,0,130816,0.000000000,normal
946,eth:ethertype:ip:tcp,20,932,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54258,892,2297,0,0,0,0,0,1,1,0,0,0,130816,0.000000000,normal
511,eth:ethertype:ip:tcp:http,20,497,0,1,0,0,128,6,192.168.8.103,192.168.8.104,65262,8000,457,255450,0,0,0,0,0,1,1,0,0,0,65536,0.762553000,normal
567,eth:ethertype:ip:tcp:http,20,553,0,1,0,0,128,6,192.168.8.103,192.168.8.104,65260,8000,513,365833,0,0,0,0,0,1,1,0,0,0,65536,0.770018000,normal
569,eth:ethertype:ip:tcp:http,20,555,0,1,0,0,128,6,192.168.8.103,192.168.8.104,65275,8000,515,591,0,0,0,0,0,1,1,0,0,0,65024,6.552642000,normal
566,eth:ethertype:ip:tcp:http,20,552,0,1,0,0,128,6,192.168.8.103,192.168.8.104,65274,8000,512,13378,0,0,0,0,0,1,1,0,0,0,65280,6.553188000,normal
71,eth:ethertype:ip:tcp,20,57,0,1,0,0,128,6,192.168.8.104,192.168.8.103,8000,65260,17,1393,0,0,0,0,0,1,1,0,0,0,129792,0.007404000,normal
71,eth:ethertype:ip:tcp,20,57,0,1,0,0,128,6,192.168.8.104,192.168.8.103,8000,65275,17,1025,0,0,0,0,0,1,1,0,0,0,130304,0.007821000,normal
71,eth:ethertype:ip:tcp,20,57,0,1,0,0,128,6,192.168.8.104,192.168.8.103,8000,65274,17,955,0,0,0,0,0,1,1,0,0,0,130304,0.007872000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.103,8000,65275,1460,1025,0,0,0,0,0,1,1,0,0,0,130304,0.000441000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.103,8000,65275,1460,1025,0,0,0,0,0,1,0,0,0,0,130304,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.103,8000,65275,1460,1025,0,0,0,0,0,1,0,0,0,0,130304,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.103,8000,65275,1460,1025,0,0,0,0,0,1,0,0,0,0,130304,0.000000000,normal
71,eth:ethertype:ip:tcp,20,57,0,1,0,0,128,6,192.168.8.104,192.168.8.103,8000,65262,17,903,0,0,0,0,0,1,1,0,0,0,130304,0.008396000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.103,8000,65260,1460,1393,0,0,0,0,0,1,1,0,0,0,129792,0.001021000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.103,8000,65260,1460,1393,0,0,0,0,0,1,0,0,0,0,129792,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.103,8000,65260,1460,1393,0,0,0,0,0,1,0,0,0,0,129792,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.103,8000,65260,1460,1393,0,0,0,0,0,1,0,0,0,0,129792,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.103,8000,65260,1460,1393,0,0,0,0,0,1,0,0,0,0,129792,0.000000000,normal
1132,eth:ethertype:ip:tcp,20,1118,0,1,0,0,128,6,192.168.8.104,192.168.8.103,8000,65260,1078,1393,0,0,0,0,0,1,1,0,0,0,129792,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.103,8000,65274,1460,955,0,0,0,0,0,1,1,0,0,0,130304,0.000696000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.103,8000,65274,1460,955,0,0,0,0,0,1,0,0,0,0,130304,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.103,8000,65274,1460,955,0,0,0,0,0,1,0,0,0,0,130304,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.103,8000,65274,1460,955,0,0,0,0,0,1,0,0,0,0,130304,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.103,8000,65274,1460,955,0,0,0,0,0,1,0,0,0,0,130304,0.000000000,normal
1132,eth:ethertype:ip:tcp,20,1118,0,1,0,0,128,6,192.168.8.104,192.168.8.103,8000,65274,1078,955,0,0,0,0,0,1,1,0,0,0,130304,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.103,8000,65260,1460,1393,0,0,0,0,0,1,0,0,0,0,129792,0.000285000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.103,8000,65260,1460,1393,0,0,0,0,0,1,0,0,0,0,129792,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.103,8000,65260,1460,1393,0,0,0,0,0,1,0,0,0,0,129792,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.103,8000,65260,1460,1393,0,0,0,0,0,1,0,0,0,0,129792,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.103,8000,65260,1460,1393,0,0,0,0,0,1,0,0,0,0,129792,0.000000000,normal
946,eth:ethertype:ip:tcp,20,932,0,1,0,0,128,6,192.168.8.104,192.168.8.103,8000,65260,892,1393,0,0,0,0,0,1,1,0,0,0,129792,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.103,8000,65274,1460,955,0,0,0,0,0,1,0,0,0,0,130304,0.000223000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.103,8000,65274,1460,955,0,0,0,0,0,1,0,0,0,0,130304,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.103,8000,65274,1460,955,0,0,0,0,0,1,0,0,0,0,130304,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.103,8000,65274,1460,955,0,0,0,0,0,1,0,0,0,0,130304,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.103,8000,65274,1460,955,0,0,0,0,0,1,0,0,0,0,130304,0.000000000,normal
946,eth:ethertype:ip:tcp,20,932,0,1,0,0,128,6,192.168.8.104,192.168.8.103,8000,65274,892,955,0,0,0,0,0,1,1,0,0,0,130304,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.103,8000,65260,1460,1393,0,0,0,0,0,1,0,0,0,0,129792,0.000289000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.103,8000,65260,1460,1393,0,0,0,0,0,1,0,0,0,0,129792,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.103,8000,65260,1460,1393,0,0,0,0,0,1,0,0,0,0,129792,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.103,8000,65260,1460,1393,0,0,0,0,0,1,0,0,0,0,129792,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.103,8000,65260,1460,1393,0,0,0,0,0,1,0,0,0,0,129792,0.000000000,normal
946,eth:ethertype:ip:tcp,20,932,0,1,0,0,128,6,192.168.8.104,192.168.8.103,8000,65260,892,1393,0,0,0,0,0,1,1,0,0,0,129792,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.103,8000,65274,1460,955,0,0,0,0,0,1,0,0,0,0,130304,0.000217000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.103,8000,65260,1460,1393,0,0,0,0,0,1,0,0,0,0,129792,0.001492000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.103,8000,65260,1460,1393,0,0,0,0,0,1,0,0,0,0,129792,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.103,8000,65260,1460,1393,0,0,0,0,0,1,0,0,0,0,129792,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.103,8000,65260,1460,1393,0,0,0,0,0,1,0,0,0,0,129792,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.103,8000,65260,1460,1393,0,0,0,0,0,1,0,0,0,0,129792,0.000000000,normal
946,eth:ethertype:ip:tcp,20,932,0,1,0,0,128,6,192.168.8.104,192.168.8.103,8000,65260,892,1393,0,0,0,0,0,1,1,0,0,0,129792,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.103,8000,65260,1460,1393,0,0,0,0,0,1,0,0,0,0,129792,0.000689000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.103,8000,65260,1460,1393,0,0,0,0,0,1,0,0,0,0,129792,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.103,8000,65260,1460,1393,0,0,0,0,0,1,0,0,0,0,129792,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.103,8000,65260,1460,1393,0,0,0,0,0,1,0,0,0,0,129792,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.103,8000,65260,1460,1393,0,0,0,0,0,1,0,0,0,0,129792,0.000000000,normal
946,eth:ethertype:ip:tcp,20,932,0,1,0,0,128,6,192.168.8.104,192.168.8.103,8000,65260,892,1393,0,0,0,0,0,1,1,0,0,0,129792,0.000000000,normal
511,eth:ethertype:ip:tcp:http,20,497,0,1,0,0,128,6,192.168.8.103,192.168.8.104,65262,8000,457,255450,0,0,0,0,0,1,1,0,0,0,65536,0.449871000,normal
